mutantId,project,package,path,filename,class,method,eventType,originalExp,mutatedExp,startLine,endLine,sourceCodeLocation,evaluationResult
1393,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",641,742,720,value == MIN_INCOMPLETE_INTEGER && newValue < value |==> value == MIN_INCOMPLETE_INTEGER
1394,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",641,742,720,value == MIN_INCOMPLETE_INTEGER && newValue < value |==> newValue < value
1395,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","TRUE(boolean,boolean)",641,742,720,value == MIN_INCOMPLETE_INTEGER && newValue < value |==> true
1396,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","||(boolean,boolean)",641,742,720,value == MIN_INCOMPLETE_INTEGER && newValue < value |==> value == MIN_INCOMPLETE_INTEGER || newValue < value
1397,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","!=(boolean,boolean)",641,742,719,value > MIN_INCOMPLETE_INTEGER || (value == MIN_INCOMPLETE_INTEGER && newValue < value) |==> value > MIN_INCOMPLETE_INTEGER != (value == MIN_INCOMPLETE_INTEGER && newValue < value)
1398,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","&&(boolean,boolean)",641,742,719,value > MIN_INCOMPLETE_INTEGER || (value == MIN_INCOMPLETE_INTEGER && newValue < value) |==> value > MIN_INCOMPLETE_INTEGER && (value == MIN_INCOMPLETE_INTEGER && newValue < value)
1399,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","==(boolean,boolean)",641,742,719,value > MIN_INCOMPLETE_INTEGER || (value == MIN_INCOMPLETE_INTEGER && newValue < value) |==> value > MIN_INCOMPLETE_INTEGER == (value == MIN_INCOMPLETE_INTEGER && newValue < value)
1400,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","FALSE(boolean,boolean)",641,742,720,value > MIN_INCOMPLETE_INTEGER || (value == MIN_INCOMPLETE_INTEGER && newValue < value) |==> false
1401,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","LHS(boolean,boolean)",641,742,719,value > MIN_INCOMPLETE_INTEGER || (value == MIN_INCOMPLETE_INTEGER && newValue < value) |==> value > MIN_INCOMPLETE_INTEGER
1402,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","RHS(boolean,boolean)",641,742,720,value > MIN_INCOMPLETE_INTEGER || (value == MIN_INCOMPLETE_INTEGER && newValue < value) |==> (value == MIN_INCOMPLETE_INTEGER && newValue < value)
1403,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",641,742,720,value > MIN_INCOMPLETE_INTEGER || (value == MIN_INCOMPLETE_INTEGER && newValue < value) |==> true
1404,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,STD,<ASSIGN>,<NO-OP>,641,742,719,fitsInLong &= value > MIN_INCOMPLETE_INTEGER || (value == MIN_INCOMPLETE_INTEGER && newValue < value); |==> <NO-OP>
1405,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,STD,<ASSIGN>,<NO-OP>,641,742,721,value = newValue; |==> <NO-OP>
1406,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","!=(int,int)",641,742,722,last == NUMBER_CHAR_DECIMAL |==> last != NUMBER_CHAR_DECIMAL
1407,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","<(int,int)",641,742,722,last == NUMBER_CHAR_DECIMAL |==> last < NUMBER_CHAR_DECIMAL
1408,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","<=(int,int)",641,742,722,last == NUMBER_CHAR_DECIMAL |==> last <= NUMBER_CHAR_DECIMAL
1409,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)",">(int,int)",641,742,722,last == NUMBER_CHAR_DECIMAL |==> last > NUMBER_CHAR_DECIMAL
1410,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)",">=(int,int)",641,742,722,last == NUMBER_CHAR_DECIMAL |==> last >= NUMBER_CHAR_DECIMAL
1411,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","FALSE(int,int)",641,742,722,last == NUMBER_CHAR_DECIMAL |==> false
1412,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","TRUE(int,int)",641,742,722,last == NUMBER_CHAR_DECIMAL |==> true
1413,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,STD,<ASSIGN>,<NO-OP>,641,742,723,last = NUMBER_CHAR_FRACTION_DIGIT; |==> <NO-OP>
1414,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","!=(int,int)",641,742,724,last == NUMBER_CHAR_EXP_E |==> last != NUMBER_CHAR_EXP_E
1415,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","<(int,int)",641,742,724,last == NUMBER_CHAR_EXP_E |==> last < NUMBER_CHAR_EXP_E
1416,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","<=(int,int)",641,742,724,last == NUMBER_CHAR_EXP_E |==> last <= NUMBER_CHAR_EXP_E
1417,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)",">(int,int)",641,742,724,last == NUMBER_CHAR_EXP_E |==> last > NUMBER_CHAR_EXP_E
1418,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)",">=(int,int)",641,742,724,last == NUMBER_CHAR_EXP_E |==> last >= NUMBER_CHAR_EXP_E
1419,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","FALSE(int,int)",641,742,724,last == NUMBER_CHAR_EXP_E |==> false
1420,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","TRUE(int,int)",641,742,724,last == NUMBER_CHAR_EXP_E |==> true
1421,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","!=(int,int)",641,742,724,last == NUMBER_CHAR_EXP_SIGN |==> last != NUMBER_CHAR_EXP_SIGN
1422,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","<(int,int)",641,742,724,last == NUMBER_CHAR_EXP_SIGN |==> last < NUMBER_CHAR_EXP_SIGN
1423,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","<=(int,int)",641,742,724,last == NUMBER_CHAR_EXP_SIGN |==> last <= NUMBER_CHAR_EXP_SIGN
1424,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)",">(int,int)",641,742,724,last == NUMBER_CHAR_EXP_SIGN |==> last > NUMBER_CHAR_EXP_SIGN
1425,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)",">=(int,int)",641,742,724,last == NUMBER_CHAR_EXP_SIGN |==> last >= NUMBER_CHAR_EXP_SIGN
1426,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","FALSE(int,int)",641,742,724,last == NUMBER_CHAR_EXP_SIGN |==> false
1427,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","TRUE(int,int)",641,742,724,last == NUMBER_CHAR_EXP_SIGN |==> true
1428,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","!=(boolean,boolean)",641,742,724,last == NUMBER_CHAR_EXP_E || last == NUMBER_CHAR_EXP_SIGN |==> last == NUMBER_CHAR_EXP_E != (last == NUMBER_CHAR_EXP_SIGN)
1429,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","&&(boolean,boolean)",641,742,724,last == NUMBER_CHAR_EXP_E || last == NUMBER_CHAR_EXP_SIGN |==> last == NUMBER_CHAR_EXP_E && last == NUMBER_CHAR_EXP_SIGN
1430,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","==(boolean,boolean)",641,742,724,last == NUMBER_CHAR_EXP_E || last == NUMBER_CHAR_EXP_SIGN |==> last == NUMBER_CHAR_EXP_E == (last == NUMBER_CHAR_EXP_SIGN)
1431,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","FALSE(boolean,boolean)",641,742,724,last == NUMBER_CHAR_EXP_E || last == NUMBER_CHAR_EXP_SIGN |==> false
1432,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","LHS(boolean,boolean)",641,742,724,last == NUMBER_CHAR_EXP_E || last == NUMBER_CHAR_EXP_SIGN |==> last == NUMBER_CHAR_EXP_E
1433,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","RHS(boolean,boolean)",641,742,724,last == NUMBER_CHAR_EXP_E || last == NUMBER_CHAR_EXP_SIGN |==> last == NUMBER_CHAR_EXP_SIGN
1434,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",641,742,724,last == NUMBER_CHAR_EXP_E || last == NUMBER_CHAR_EXP_SIGN |==> true
1435,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,STD,<ASSIGN>,<NO-OP>,641,742,725,last = NUMBER_CHAR_EXP_DIGIT; |==> <NO-OP>
1436,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","!=(int,int)",641,742,731,last == NUMBER_CHAR_DIGIT |==> last != NUMBER_CHAR_DIGIT
1437,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","<(int,int)",641,742,731,last == NUMBER_CHAR_DIGIT |==> last < NUMBER_CHAR_DIGIT
1438,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","<=(int,int)",641,742,731,last == NUMBER_CHAR_DIGIT |==> last <= NUMBER_CHAR_DIGIT
1439,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)",">(int,int)",641,742,731,last == NUMBER_CHAR_DIGIT |==> last > NUMBER_CHAR_DIGIT
1440,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)",">=(int,int)",641,742,731,last == NUMBER_CHAR_DIGIT |==> last >= NUMBER_CHAR_DIGIT
1441,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","FALSE(int,int)",641,742,731,last == NUMBER_CHAR_DIGIT |==> false
1442,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"==(int,int)","TRUE(int,int)",641,742,731,last == NUMBER_CHAR_DIGIT |==> true
1443,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","!=(boolean,boolean)",641,742,731,last == NUMBER_CHAR_DIGIT && fitsInLong |==> last == NUMBER_CHAR_DIGIT != fitsInLong
1444,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","==(boolean,boolean)",641,742,731,last == NUMBER_CHAR_DIGIT && fitsInLong |==> last == NUMBER_CHAR_DIGIT == fitsInLong
1445,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",641,742,731,last == NUMBER_CHAR_DIGIT && fitsInLong |==> false
1446,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",641,742,731,last == NUMBER_CHAR_DIGIT && fitsInLong |==> last == NUMBER_CHAR_DIGIT
1447,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",641,742,731,last == NUMBER_CHAR_DIGIT && fitsInLong |==> fitsInLong
1448,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","TRUE(boolean,boolean)",641,742,731,last == NUMBER_CHAR_DIGIT && fitsInLong |==> true
1449,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,COR,"&&(boolean,boolean)","||(boolean,boolean)",641,742,731,last == NUMBER_CHAR_DIGIT && fitsInLong |==> last == NUMBER_CHAR_DIGIT || fitsInLong
1450,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"!=(long,long)","<(long,long)",641,742,731,value != Long.MIN_VALUE |==> value < Long.MIN_VALUE
1451,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"!=(long,long)","<=(long,long)",641,742,731,value != Long.MIN_VALUE |==> value <= Long.MIN_VALUE
1452,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"!=(long,long)","==(long,long)",641,742,731,value != Long.MIN_VALUE |==> value == Long.MIN_VALUE
1453,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"!=(long,long)",">(long,long)",641,742,731,value != Long.MIN_VALUE |==> value > Long.MIN_VALUE
1454,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"!=(long,long)",">=(long,long)",641,742,731,value != Long.MIN_VALUE |==> value >= Long.MIN_VALUE
1455,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonReader.java,JsonReader,peekNumber,ROR,"!=(long,long)","FALSE(long,long)",641,742,731,value != Long.MIN_VALUE |==> false
